dev_id,mana_day,mana_hh,mana_mm,gr_id,now_kw,min_kw,tot_kw,run_yn,com_yn,bms_soc,bms_soh,min_bin,min_bout,tot_bin,tot_bout,dc_v,dc_a,dc_kw,ac_v_r,ac_v_s,ac_v_t,ac_a_r,ac_a_s,ac_a_t,act_kw,ract_kw,pw_fact,hz,box_temp,max_v,min_v,max_temp,min_temp,run_stop_dat,dev_temp,run_mod,target_value,grid_bin,grid_bout,slope_sun,horizon_sun,module_temp,air_temp,wind_speed,avg_acc_kw,tot_kepco_kw,day_kw,ac_v_r_s,ac_v_s_t,ac_v_t_r,psvm,nsvm,zsvm,pscm,nscm,zscm
310001,20220205,11,34,310,-69.80,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65700.00,61967.00,841.53,80.29,0.00,405.14,403.58,405.68,99.98,100.42,98.47,-69.80,0.00,1.00,59,51.73,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,44,310,-69.79,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65711.00,61967.00,842.36,80.22,0.00,405.48,402.89,405.02,99.88,100.94,98.28,-69.79,0.00,1.00,60,49.94,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,28,310,-69.79,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65693.00,61967.00,842.20,80.29,0.00,405.13,402.53,404.95,100.01,101.04,98.21,-69.79,0.00,1.00,59,48.88,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,26,310,-68.97,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65690.00,61967.00,842.27,79.31,0.00,404.37,401.88,404.18,98.98,99.98,97.28,-68.97,0.00,1.00,59,46.05,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-68.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,33,310,-69.81,0.00,0.00,R,1,0.00,0.00,2.00,0.00,65699.00,61967.00,841.60,80.30,0.00,405.56,403.58,405.52,99.76,100.73,98.27,-69.81,0.00,1.00,60,51.51,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,30,310,-68.47,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65695.00,61967.00,841.98,78.80,0.00,405.18,403.53,405.55,98.02,98.66,96.50,-68.47,0.00,1.00,60,50.09,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-68.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,41,310,-69.14,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65708.00,61967.00,842.66,79.42,0.00,406.03,403.45,405.78,98.80,99.78,97.19,-69.14,0.00,1.00,60,44.98,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,38,310,-69.78,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65704.00,61967.00,842.09,80.18,0.00,405.99,403.07,405.80,99.67,101.03,97.97,-69.78,0.00,1.00,60,42.34,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,32,310,-69.81,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65697.00,61967.00,841.78,80.31,0.00,405.33,403.53,405.40,99.90,100.57,98.41,-69.81,0.00,1.00,60,51.03,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,27,310,-69.80,0.00,0.00,R,1,0.00,0.00,2.00,0.00,65692.00,61967.00,842.24,80.28,0.00,404.67,402.18,404.42,100.06,101.14,98.42,-69.80,0.00,1.00,59,47.63,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,37,310,-69.81,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65703.00,61967.00,841.81,80.17,0.00,405.23,403.01,405.27,99.96,100.79,98.28,-69.81,0.00,1.00,60,43.54,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,29,310,-69.05,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65694.00,61967.00,842.10,79.48,0.00,405.26,403.03,405.33,98.86,99.73,97.18,-69.05,0.00,1.00,59,49.73,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,36,310,-67.71,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65702.00,61967.00,841.38,77.88,0.00,406.05,403.08,405.27,96.63,98.21,95.08,-67.71,0.00,1.00,59,45.48,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-67.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,35,310,-69.31,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65701.00,61967.00,841.36,79.74,0.00,405.42,403.08,405.24,99.17,100.13,97.60,-69.31,0.00,1.00,59,49.48,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,47,310,-69.39,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65715.00,61967.00,841.84,79.81,0.00,405.20,403.56,405.57,99.44,99.82,97.85,-69.39,0.00,1.00,59,52.02,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,43,310,-69.81,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65710.00,61967.00,842.51,80.22,0.00,405.10,403.28,405.65,99.98,100.63,98.33,-69.81,0.00,1.00,60,48.70,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,39,310,-69.80,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65705.00,61967.00,842.31,80.23,0.00,406.08,403.53,405.36,99.69,100.85,98.19,-69.80,0.00,1.00,60,41.44,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,46,310,-69.80,0.00,0.00,R,1,0.00,0.00,2.00,0.00,65714.00,61967.00,842.04,80.20,0.00,405.18,402.84,404.93,99.93,100.95,98.36,-69.80,0.00,1.00,59,51.50,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,42,310,-68.28,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65709.00,61967.00,842.43,78.49,0.00,405.71,403.18,405.44,97.70,98.65,96.05,-68.28,0.00,1.00,60,47.12,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-68.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,45,310,-69.80,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65712.00,61967.00,842.20,80.21,0.00,405.18,402.62,404.68,99.87,101.11,98.39,-69.80,0.00,1.00,59,50.81,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,49,310,-69.82,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65717.00,61967.00,841.60,80.18,0.00,406.18,404.33,405.95,99.70,100.46,98.18,-69.82,0.00,1.00,60,50.08,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,48,310,-69.14,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65716.00,61967.00,841.63,79.53,0.00,405.88,403.46,405.87,98.93,99.73,97.14,-69.14,0.00,1.00,60,52.21,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,50,310,-69.80,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65718.00,61967.00,841.74,80.19,0.00,406.46,404.34,406.58,99.70,100.38,98.02,-69.80,0.00,1.00,60,46.48,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,51,310,-69.81,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65719.00,61967.00,842.01,80.16,0.00,406.21,404.18,406.33,99.78,100.45,98.02,-69.81,0.00,1.00,60,44.38,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20211228,15,59,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,58516.00,55160.00,833.13,0.00,0.00,396.87,393.77,395.79,0.10,0.40,1.52,0.20,0.00,1.00,60,21.03,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,42,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,401.13,397.81,399.89,0.10,0.40,1.40,0.20,0.00,1.00,59,25.50,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,32,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.67,0.00,0.00,402.50,398.64,400.98,0.12,0.42,1.40,0.20,0.00,1.00,59,25.61,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,35,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.63,0.02,0.00,401.48,397.78,400.32,0.11,0.42,1.39,0.20,0.00,1.00,60,25.60,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,44,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,401.27,397.69,399.94,0.11,0.40,1.39,0.20,0.00,1.00,59,25.50,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,27,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.63,0.00,0.00,402.82,399.33,401.60,0.10,0.41,1.40,0.20,0.00,1.00,60,25.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,29,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.63,0.00,0.00,402.91,399.30,401.56,0.10,0.40,1.40,0.20,0.00,1.00,59,25.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,25,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.02,0.00,403.16,399.67,401.62,0.17,0.44,1.43,0.20,0.00,1.00,60,25.71,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,34,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.66,0.01,0.00,401.68,398.25,400.40,0.10,0.41,1.40,0.20,0.00,1.00,59,25.60,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,31,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.67,0.00,0.00,402.68,399.04,401.25,0.10,0.41,1.40,0.20,0.00,1.00,59,25.61,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,43,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,400.99,397.74,399.78,0.11,0.41,1.39,0.20,0.00,1.00,59,25.50,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,39,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,401.65,398.18,400.21,0.11,0.41,1.39,0.20,0.00,1.00,60,25.57,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,33,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.70,0.02,0.00,402.11,398.37,400.33,0.13,0.42,1.41,0.20,0.00,1.00,59,25.60,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,28,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.63,0.00,0.00,402.83,399.23,401.30,0.10,0.41,1.40,0.20,0.00,1.00,59,25.66,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,26,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.67,0.00,0.00,402.78,399.43,401.64,0.13,0.42,1.40,0.20,0.00,1.00,59,25.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,38,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.71,0.00,0.00,401.07,397.70,400.16,0.13,0.43,1.40,0.20,0.00,1.00,59,25.55,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,37,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.01,0.00,401.39,397.72,399.96,0.12,0.43,1.40,0.20,0.00,1.00,60,25.54,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,30,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.66,0.00,0.00,402.84,398.88,401.06,0.12,0.43,1.40,0.20,0.00,1.00,60,25.67,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,36,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.64,0.00,0.00,401.17,397.36,399.85,0.10,0.40,1.39,0.20,0.00,1.00,59,25.59,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,40,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.67,0.01,0.00,401.53,397.91,400.04,0.10,0.41,1.39,0.20,0.00,1.00,59,25.52,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,41,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.70,0.00,0.00,401.40,397.76,399.70,0.12,0.43,1.40,0.20,0.00,1.00,59,25.50,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,46,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.66,0.00,0.00,401.43,397.59,399.91,0.10,0.40,1.38,0.20,0.00,1.00,60,25.48,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,48,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.77,0.01,0.00,401.38,398.26,400.48,0.11,0.42,1.41,0.20,0.00,1.00,59,25.43,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,47,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.70,0.00,0.00,401.18,397.61,399.76,0.10,0.41,1.39,0.20,0.00,1.00,60,25.46,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,45,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.67,0.00,0.00,401.33,398.02,400.22,0.10,0.40,1.38,0.20,0.00,1.00,60,25.49,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,50,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.73,0.00,0.00,401.28,398.18,400.26,0.13,0.41,1.40,0.20,0.00,1.00,59,25.41,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,49,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.72,0.00,0.00,401.44,398.01,400.23,0.12,0.41,1.40,0.20,0.00,1.00,59,25.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,51,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.75,0.02,0.00,400.98,397.85,399.78,0.13,0.44,1.41,0.20,0.00,1.00,60,25.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,52,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.74,0.00,0.00,400.94,397.42,400.26,0.12,0.43,1.40,0.20,0.00,1.00,60,25.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,53,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.75,0.00,0.00,400.52,397.23,399.69,0.12,0.43,1.39,0.20,0.00,1.00,59,25.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,52,310,-69.79,0.00,0.00,R,1,0.00,0.00,2.00,0.00,65721.00,61967.00,842.25,80.16,0.00,406.65,404.63,406.78,99.68,100.33,97.85,-69.79,0.00,1.00,60,43.01,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220225,21,07,310,58.03,0.00,0.00,R,1,0.00,0.00,0.00,1.00,70157.00,66199.00,798.16,74.94,0.00,402.22,399.12,401.75,86.81,85.49,87.71,58.03,0.00,1.00,60,40.29,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,58.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,55,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.77,0.01,0.00,400.64,397.28,399.35,0.13,0.45,1.40,0.20,0.00,1.00,60,25.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,03,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.65,0.00,0.00,397.68,394.03,396.23,0.11,0.40,1.40,0.20,0.00,1.00,59,25.30,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,22,57,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.76,0.02,0.00,399.83,396.48,398.47,0.15,0.47,1.42,0.20,0.00,1.00,59,25.37,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,12,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.68,0.00,0.00,397.37,394.13,396.42,0.10,0.38,1.35,0.20,0.00,1.00,60,25.18,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
