dev_id,mana_day,mana_hh,mana_mm,gr_id,now_kw,min_kw,tot_kw,run_yn,com_yn,bms_soc,bms_soh,min_bin,min_bout,tot_bin,tot_bout,dc_v,dc_a,dc_kw,ac_v_r,ac_v_s,ac_v_t,ac_a_r,ac_a_s,ac_a_t,act_kw,ract_kw,pw_fact,hz,box_temp,max_v,min_v,max_temp,min_temp,run_stop_dat,dev_temp,run_mod,target_value,grid_bin,grid_bout,slope_sun,horizon_sun,module_temp,air_temp,wind_speed,avg_acc_kw,tot_kepco_kw,day_kw,ac_v_r_s,ac_v_s_t,ac_v_t_r,psvm,nsvm,zsvm,pscm,nscm,zscm
310001,20220125,23,55,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.86,0.00,0.00,399.55,396.17,398.43,0.10,0.40,1.40,0.20,0.00,1.00,59,24.63,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,06,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.33,0.04,0.00,403.03,399.68,401.57,0.10,0.30,1.31,0.19,0.00,1.00,60,22.98,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,58,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.88,0.00,0.00,400.28,396.99,399.39,0.10,0.39,1.39,0.20,0.00,1.00,59,24.60,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,50,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.83,0.02,0.00,399.60,396.51,398.80,0.10,0.38,1.36,0.20,0.00,1.00,60,24.70,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,52,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.86,0.00,0.00,399.98,396.70,398.89,0.10,0.40,1.39,0.20,0.00,1.00,59,24.69,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,13,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.37,0.03,0.00,402.90,399.53,401.40,0.10,0.32,1.29,0.18,0.00,1.00,59,22.86,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,10,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.33,0.07,0.00,402.77,399.36,401.24,0.10,0.30,1.28,0.18,0.00,1.00,59,22.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,57,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.88,0.00,0.00,400.33,396.98,399.33,0.10,0.40,1.40,0.20,0.00,1.00,60,24.62,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220125,23,54,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.91,0.00,0.00,399.40,396.01,398.59,0.13,0.43,1.40,0.20,0.00,1.00,60,24.62,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,07,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.33,0.06,0.00,402.88,399.48,401.46,0.10,0.33,1.30,0.18,0.00,1.00,59,22.97,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,09,310,0.16,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.31,0.07,0.00,402.79,399.44,401.33,0.10,0.30,1.30,0.16,0.00,1.00,59,22.92,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,08,310,0.17,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.30,0.10,0.00,402.98,399.59,401.52,0.10,0.30,1.27,0.17,0.00,1.00,59,22.93,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,04,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.28,0.04,0.00,403.15,399.67,401.73,0.10,0.31,1.31,0.18,0.00,1.00,59,23.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,05,310,0.17,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.31,0.03,0.00,403.38,399.72,401.91,0.10,0.33,1.31,0.17,0.00,1.00,59,22.99,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,12,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.38,0.02,0.00,402.55,399.17,401.23,0.10,0.32,1.31,0.20,0.00,1.00,60,22.86,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,11,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.37,0.03,0.00,402.82,399.43,401.40,0.10,0.34,1.30,0.19,0.00,1.00,59,22.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,15,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.40,0.04,0.00,402.90,399.27,401.41,0.10,0.30,1.30,0.18,0.00,1.00,59,22.80,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,14,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.38,0.03,0.00,402.93,399.43,401.26,0.10,0.33,1.31,0.20,0.00,1.00,59,22.82,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,16,310,0.17,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.40,0.03,0.00,403.06,399.99,401.66,0.10,0.30,1.29,0.17,0.00,1.00,60,22.82,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,17,310,0.15,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.35,0.09,0.00,402.62,399.74,401.25,0.10,0.30,1.29,0.15,0.00,1.00,60,22.80,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,02,18,310,0.17,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.39,0.03,0.00,403.37,399.88,401.76,0.10,0.30,1.29,0.17,0.00,1.00,60,22.80,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220205,11,53,310,-69.39,0.00,0.00,R,1,0.00,0.00,1.00,0.00,65722.00,61967.00,842.43,79.69,0.00,407.19,404.72,406.73,98.97,99.74,97.30,-69.39,0.00,1.00,60,42.11,0.00,0.00,0.00,0.00,,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,-69.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20211228,16,00,310,0.22,0.00,0.00,R,1,0.00,0.00,0.00,0.00,58516.00,55160.00,833.05,0.00,0.00,397.04,394.01,396.00,0.12,0.40,1.55,0.22,0.00,1.00,59,21.13,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,27,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.92,0.00,0.00,402.92,400.18,402.47,0.10,0.40,1.38,0.20,0.00,1.00,60,24.30,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,17,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.84,0.00,0.00,402.44,399.68,401.92,0.10,0.40,1.39,0.20,0.00,1.00,60,24.42,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,20,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.83,0.00,0.00,403.41,400.03,401.90,0.10,0.39,1.38,0.20,0.00,1.00,60,24.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,29,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.93,0.00,0.00,403.22,400.18,402.38,0.10,0.40,1.35,0.20,0.00,1.00,60,24.28,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,14,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.80,0.01,0.00,402.72,399.12,401.23,0.10,0.38,1.36,0.18,0.00,1.00,60,24.50,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,12,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.78,0.02,0.00,402.18,398.78,400.57,0.10,0.33,1.31,0.18,0.00,1.00,60,24.50,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,19,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.78,0.00,0.00,402.89,400.21,402.35,0.10,0.36,1.33,0.19,0.00,1.00,60,24.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,16,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.83,0.00,0.00,402.32,399.48,401.38,0.10,0.38,1.38,0.20,0.00,1.00,60,24.48,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,28,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.94,0.00,0.00,403.31,399.93,402.41,0.10,0.40,1.37,0.20,0.00,1.00,60,24.30,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,24,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.84,0.00,0.00,403.58,400.65,402.78,0.10,0.39,1.33,0.18,0.00,1.00,60,24.34,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,18,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.84,0.00,0.00,403.03,399.88,402.45,0.10,0.39,1.38,0.20,0.00,1.00,60,24.42,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,13,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.83,0.00,0.00,401.76,398.62,400.72,0.10,0.40,1.35,0.20,0.00,1.00,60,24.50,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,23,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.88,0.00,0.00,403.24,399.91,402.43,0.10,0.38,1.38,0.20,0.00,1.00,60,24.38,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,22,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.87,0.00,0.00,403.47,399.58,402.60,0.10,0.40,1.38,0.20,0.00,1.00,60,24.39,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,15,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.80,0.00,0.00,402.18,399.26,401.31,0.10,0.38,1.35,0.20,0.00,1.00,60,24.49,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,21,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.82,0.00,0.00,403.92,400.25,402.17,0.10,0.38,1.36,0.20,0.00,1.00,60,24.40,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,25,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.90,0.00,0.00,403.53,400.78,402.80,0.10,0.39,1.38,0.19,0.00,1.00,60,24.32,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,26,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.92,0.00,0.00,403.43,400.32,402.58,0.10,0.40,1.38,0.19,0.00,1.00,60,24.31,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,31,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.93,0.00,0.00,403.51,400.19,402.30,0.10,0.37,1.33,0.19,0.00,1.00,60,24.25,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,33,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.96,0.00,0.00,402.93,399.35,401.95,0.10,0.40,1.38,0.20,0.00,1.00,60,24.21,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,32,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.94,0.00,0.00,403.69,399.72,402.53,0.10,0.39,1.37,0.20,0.00,1.00,60,24.21,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,30,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.96,0.00,0.00,403.78,399.74,402.66,0.10,0.40,1.38,0.19,0.00,1.00,60,24.26,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,35,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.94,0.00,0.00,402.96,399.74,402.02,0.10,0.38,1.32,0.20,0.00,1.00,59,24.19,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,34,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.98,0.00,0.00,402.77,399.83,402.06,0.10,0.40,1.38,0.20,0.00,1.00,60,24.20,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,36,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.98,0.00,0.00,403.83,400.59,402.81,0.10,0.40,1.35,0.20,0.00,1.00,59,24.20,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,37,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.98,0.00,0.00,403.28,400.28,402.63,0.10,0.38,1.32,0.18,0.00,1.00,59,24.17,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,38,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.99,0.00,0.00,403.50,400.47,402.60,0.10,0.40,1.33,0.20,0.00,1.00,60,24.13,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,56,310,0.20,0.00,0.00,R,1,0.00,0.00,1.00,0.00,63504.00,59995.00,786.05,0.00,0.00,403.67,400.53,402.60,0.10,0.38,1.34,0.20,0.00,1.00,59,23.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,46,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,786.05,0.00,0.00,403.15,399.82,401.96,0.10,0.38,1.33,0.19,0.00,1.00,59,24.06,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,49,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,786.14,0.00,0.00,403.84,400.70,403.16,0.11,0.43,1.41,0.19,0.00,1.00,60,24.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,58,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.06,0.00,0.00,403.60,400.60,402.65,0.10,0.39,1.36,0.19,0.00,1.00,59,23.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,41,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,786.05,0.00,0.00,403.35,400.52,402.81,0.10,0.39,1.35,0.19,0.00,1.00,60,24.10,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,43,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,786.03,0.01,0.00,403.75,400.68,402.70,0.10,0.36,1.30,0.20,0.00,1.00,59,24.10,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,39,310,0.19,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,785.98,0.03,0.00,403.47,400.28,402.48,0.10,0.38,1.32,0.19,0.00,1.00,60,24.12,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,48,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,786.08,0.01,0.00,403.72,400.55,402.66,0.10,0.38,1.34,0.20,0.00,1.00,60,24.00,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,45,310,0.18,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,786.06,0.00,0.00,403.18,400.08,402.36,0.10,0.38,1.33,0.18,0.00,1.00,59,24.08,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,57,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63504.00,59995.00,786.13,0.00,0.00,403.79,400.67,402.73,0.10,0.40,1.38,0.20,0.00,1.00,59,23.90,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310001,20220126,00,53,310,0.20,0.00,0.00,R,1,0.00,0.00,0.00,0.00,63503.00,59995.00,786.08,0.00,0.00,403.49,400.32,402.41,0.10,0.39,1.38,0.20,0.00,1.00,59,23.93,0.00,0.00,0.00,0.00,,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00